BinId	Markerlineage	genomes	markers	marker_sets	0	1	2	3	4	5+	Completeness	Contamination	Strain heterogeneity
12C16O_0h_50_P13_coass_bin.2.fa	o__Rhizobiales (UID3654)	92	481	319	183	291	7	0	0	0	56.77	1.57	42.86
12C16O_0h_50_P13_coass_bin.20.fa	p__Actinobacteria (UID1454)	732	199	116	43	148	8	0	0	0	89.40	5.09	12.50
12C16O_0h_50_P13_coass_bin.21.fa	o__Actinomycetales (UID1663)	488	309	185	141	157	11	0	0	0	59.28	4.32	27.27
12C16O_0h_50_P13_coass_bin.22.fa	o__Actinomycetales (UID1593)	69	400	198	160	219	21	0	0	0	64.61	4.94	23.81
12C16O_0h_50_P13_coass_bin.23.fa	k__Bacteria (UID203)	5449	104	58	65	37	2	0	0	0	57.92	3.45	50.00
12C16O_0h_50_P13_coass_bin.24.fa	o__Actinomycetales (UID1697)	387	330	193	105	209	13	3	0	0	75.00	7.94	9.09
12C16O_0h_50_P13_coass_bin.25.fa	k__Bacteria (UID3187)	2258	187	116	85	92	9	1	0	0	62.31	3.41	16.67
12C16O_0h_50_P13_coass_bin.3.fa	k__Bacteria (UID1452)	924	151	101	68	79	4	0	0	0	53.17	2.97	25.00
12C16O_0h_50_P13_coass_bin.4.fa	o__Rhizobiales (UID3654)	92	480	318	133	334	13	0	0	0	78.12	2.97	84.62
12C16O_0h_50_P13_coass_bin.5.fa	p__Actinobacteria (UID1454)	732	199	116	104	92	3	0	0	0	50.14	1.80	33.33
12C16O_0h_50_P13_coass_bin.6.fa	k__Bacteria (UID203)	5449	104	58	54	45	5	0	0	0	68.28	8.62	40.00
12C16O_0h_50_P13_coass_bin.7.fa	f__Bradyrhizobiaceae (UID3695)	47	693	296	138	537	18	0	0	0	80.47	1.04	22.22
12C16O_0h_50_P13_coass_bin.8.fa	k__Bacteria (UID1452)	924	158	106	20	137	1	0	0	0	85.21	0.94	100.00
12C16O_0h_50_P13_coass_bin.9.fa	p__Actinobacteria (UID1454)	732	196	114	50	140	6	0	0	0	73.01	3.68	66.67
12C16O_0h_50_unf_bin.1.fa	k__Bacteria (UID2495)	2993	147	91	11	126	10	0	0	0	91.94	7.89	60.00
12C16O_0h_50_unf_bin.10.fa	o__Actinomycetales (UID1697)	387	330	193	104	214	11	1	0	0	72.88	4.27	14.29
12C16O_0h_50_unf_bin.12.fa	k__Bacteria (UID2495)	2993	147	91	40	105	2	0	0	0	71.03	0.92	50.00
12C16O_0h_50_unf_bin.13.fa	f__Bradyrhizobiaceae (UID3695)	47	693	296	244	402	45	2	0	0	62.47	6.02	49.02
12C16O_0h_50_unf_bin.14.fa	k__Bacteria (UID2982)	88	230	148	99	119	12	0	0	0	54.97	1.62	25.00
12C16O_0h_50_unf_bin.15.fa	k__Bacteria (UID203)	5449	104	58	63	37	4	0	0	0	53.92	5.17	50.00
12C16O_0h_50_unf_bin.16.fa	o__Rhizobiales (UID3654)	92	481	319	79	384	18	0	0	0	85.37	3.88	44.44
12C16O_0h_50_unf_bin.17.fa	o__Actinomycetales (UID1663)	488	310	185	47	257	6	0	0	0	84.13	1.78	16.67
12C16O_0h_50_unf_bin.18.fa	k__Bacteria (UID203)	5449	104	58	51	50	3	0	0	0	72.41	5.17	0.00
12C16O_0h_50_unf_bin.19.fa	k__Bacteria (UID1452)	924	161	108	18	134	9	0	0	0	95.01	7.59	11.11
12C16O_0h_50_unf_bin.2.fa	k__Bacteria (UID203)	5449	104	58	63	39	2	0	0	0	53.03	3.45	0.00
12C16O_0h_50_unf_bin.20.fa	k__Bacteria (UID1452)	924	161	108	29	119	13	0	0	0	80.91	6.82	69.23
12C16O_0h_50_unf_bin.21.fa	c__Betaproteobacteria (UID3959)	235	419	211	170	239	9	1	0	0	58.19	2.51	8.33
12C16O_0h_50_unf_bin.22.fa	o__Actinomycetales (UID1697)	387	330	193	15	278	36	1	0	0	96.19	9.61	20.51
12C16O_0h_50_unf_bin.23.fa	k__Bacteria (UID1452)	924	158	106	1	157	0	0	0	0	99.06	0.00	0.00
12C16O_0h_50_unf_bin.24.fa	p__Actinobacteria (UID1454)	732	199	116	74	120	5	0	0	0	64.41	2.30	0.00
12C16O_0h_50_unf_bin.25.fa	p__Actinobacteria (UID1454)	732	199	116	43	148	7	1	0	0	82.13	6.18	20.00
12C16O_0h_50_unf_bin.26.fa	k__Bacteria (UID203)	5449	104	58	60	40	4	0	0	0	49.92	4.31	50.00
12C16O_0h_50_unf_bin.27.fa	p__Actinobacteria (UID1454)	732	199	116	85	103	9	2	0	0	64.51	8.62	6.67
12C16O_0h_50_unf_bin.28.fa	o__Rhizobiales (UID3642)	107	485	316	196	258	30	1	0	0	61.79	7.99	6.06
12C16O_0h_50_unf_bin.29.fa	k__Bacteria (UID1452)	924	160	109	79	78	3	0	0	0	51.26	2.29	33.33
12C16O_0h_50_unf_bin.3.fa	k__Bacteria (UID203)	5449	104	58	66	32	6	0	0	0	53.28	8.62	66.67
12C16O_0h_50_unf_bin.30.fa	k__Bacteria (UID203)	5449	104	58	40	44	20	0	0	0	55.27	6.65	15.00
12C16O_0h_50_unf_bin.31.fa	o__Rhizobiales (UID3654)	92	481	319	142	326	13	0	0	0	66.74	3.00	38.46
12C16O_0h_50_unf_bin.32.fa	k__Archaea (UID2)	207	145	103	55	89	1	0	0	0	66.34	0.97	0.00
12C16O_0h_50_unf_bin.34.fa	p__Actinobacteria (UID1454)	732	199	116	60	124	15	0	0	0	77.94	9.91	26.67
12C16O_0h_50_unf_bin.35.fa	o__Rhizobiales (UID3654)	92	481	319	209	228	40	4	0	0	59.48	8.93	5.77
12C16O_0h_50_unf_bin.36.fa	o__Rhizobiales (UID3654)	92	481	319	202	242	35	2	0	0	59.02	8.65	7.32
12C16O_0h_50_unf_bin.37.fa	k__Bacteria (UID203)	5449	104	58	64	35	5	0	0	0	54.48	8.62	0.00
12C16O_0h_50_unf_bin.38.fa	k__Bacteria (UID3187)	2258	187	116	93	82	12	0	0	0	53.63	3.99	0.00
12C16O_0h_50_unf_bin.4.fa	k__Bacteria (UID203)	5449	104	58	61	42	1	0	0	0	61.55	1.72	100.00
12C16O_0h_50_unf_bin.5.fa	k__Bacteria (UID203)	5449	104	58	65	36	3	0	0	0	56.90	4.31	33.33
12C16O_0h_50_unf_bin.6.fa	p__Proteobacteria (UID3880)	1495	261	164	13	247	1	0	0	0	96.14	0.61	0.00
12C16O_0h_50_unf_bin.7.fa	k__Bacteria (UID1453)	901	171	117	81	86	4	0	0	0	55.30	2.99	25.00
12C16O_0h_50_unf_bin.8.fa	o__Actinomycetales (UID1697)	387	330	193	16	312	2	0	0	0	94.65	0.69	0.00
12C16O_0h_50_unf_bin.9.fa	p__Actinobacteria (UID1454)	732	199	116	18	167	14	0	0	0	90.60	8.62	0.00
12C16O_168h_100_P08_coass_bin.1.fa	o__Rhizobiales (UID3654)	92	481	319	23	422	35	1	0	0	95.02	6.17	31.58
12C16O_168h_100_P08_coass_bin.10.fa	c__Deltaproteobacteria (UID3216)	83	247	155	109	135	3	0	0	0	64.16	1.13	0.00
12C16O_168h_100_P08_coass_bin.11.fa	p__Actinobacteria (UID1454)	732	199	116	36	153	10	0	0	0	84.26	4.83	40.00
12C16O_168h_100_P08_coass_bin.12.fa	k__Bacteria (UID1452)	924	161	108	56	102	3	0	0	0	65.23	2.78	33.33
12C16O_168h_100_P08_coass_bin.13.fa	c__Alphaproteobacteria (UID3305)	564	345	226	157	161	27	0	0	0	57.74	9.40	37.04
12C16O_168h_100_P08_coass_bin.14.fa	k__Bacteria (UID203)	5449	104	58	63	41	0	0	0	0	56.38	0.00	0.00
12C16O_168h_100_P08_coass_bin.15.fa	c__Betaproteobacteria (UID3959)	235	419	211	93	322	4	0	0	0	76.86	1.01	25.00
12C16O_168h_100_P08_coass_bin.16.fa	k__Archaea (UID2)	207	145	103	5	136	3	1	0	0	96.12	4.85	50.00
12C16O_168h_100_P08_coass_bin.17.fa	k__Bacteria (UID2982)	88	230	148	90	138	2	0	0	0	65.97	1.01	100.00
12C16O_168h_100_P08_coass_bin.18.fa	p__Actinobacteria (UID1454)	732	199	116	80	110	9	0	0	0	68.13	6.03	22.22
12C16O_168h_100_P08_coass_bin.19.fa	c__Alphaproteobacteria (UID3305)	564	345	226	157	170	17	1	0	0	52.47	3.19	45.00
12C16O_168h_100_P08_coass_bin.2.fa	k__Bacteria (UID2495)	2993	147	91	57	89	1	0	0	0	65.68	1.10	0.00
12C16O_168h_100_P08_coass_bin.20.fa	p__Proteobacteria (UID3880)	1495	261	164	7	251	3	0	0	0	96.34	1.02	33.33
12C16O_168h_100_P08_coass_bin.21.fa	k__Bacteria (UID203)	5449	102	57	65	37	0	0	0	0	53.67	0.00	0.00
12C16O_168h_100_P08_coass_bin.23.fa	o__Actinomycetales (UID1697)	387	330	193	7	321	2	0	0	0	97.24	0.69	0.00
12C16O_168h_100_P08_coass_bin.24.fa	p__Actinobacteria (UID1454)	732	199	116	96	101	2	0	0	0	60.42	1.72	0.00
12C16O_168h_100_P08_coass_bin.25.fa	k__Bacteria (UID1452)	924	161	108	14	134	13	0	0	0	93.72	9.10	15.38
12C16O_168h_100_P08_coass_bin.26.fa	g__Bradyrhizobium (UID3699)	37	824	336	407	361	55	1	0	0	52.23	6.20	15.52
12C16O_168h_100_P08_coass_bin.27.fa	p__Actinobacteria (UID1454)	732	199	116	38	148	12	1	0	0	83.56	9.22	13.33
12C16O_168h_100_P08_coass_bin.28.fa	k__Bacteria (UID1453)	901	171	117	44	120	7	0	0	0	88.47	2.99	0.00
12C16O_168h_100_P08_coass_bin.29.fa	c__Deltaproteobacteria (UID3216)	83	245	154	119	120	5	1	0	0	57.23	4.55	12.50
12C16O_168h_100_P08_coass_bin.3.fa	k__Bacteria (UID203)	5449	104	58	64	39	1	0	0	0	52.66	1.72	0.00
12C16O_168h_100_P08_coass_bin.30.fa	o__Burkholderiales (UID4000)	193	427	214	191	192	42	2	0	0	56.07	8.48	20.83
12C16O_168h_100_P08_coass_bin.31.fa	k__Bacteria (UID203)	5449	104	58	22	65	15	2	0	0	78.94	9.25	38.10
12C16O_168h_100_P08_coass_bin.32.fa	f__Bradyrhizobiaceae (UID3695)	47	693	296	253	391	48	1	0	0	66.92	6.81	47.06
12C16O_168h_100_P08_coass_bin.4.fa	k__Bacteria (UID1452)	924	158	106	10	146	2	0	0	0	93.14	1.89	0.00
12C16O_168h_100_P08_coass_bin.5.fa	o__Rhizobiales (UID3642)	107	485	316	95	374	16	0	0	0	81.48	3.77	0.00
12C16O_168h_100_P08_coass_bin.6.fa	p__Actinobacteria (UID1454)	732	199	116	89	85	23	2	0	0	51.94	8.05	20.69
12C16O_168h_100_P08_coass_bin.7.fa	k__Bacteria (UID1452)	924	160	109	47	102	11	0	0	0	75.35	4.46	45.45
12C16O_168h_100_P08_coass_bin.8.fa	k__Archaea (UID2)	207	145	103	6	135	4	0	0	0	95.87	2.59	50.00
12C16O_168h_100_P08_coass_bin.9.fa	k__Bacteria (UID1452)	924	161	108	52	98	11	0	0	0	62.71	6.77	18.18
12C16O_168h_100_P14_coass_bin.1.fa	c__Alphaproteobacteria (UID3305)	564	345	226	99	232	14	0	0	0	78.44	4.26	42.86
12C16O_168h_100_P14_coass_bin.10.fa	k__Bacteria (UID3187)	2258	188	117	101	71	16	0	0	0	50.09	5.97	0.00
12C16O_168h_100_P14_coass_bin.11.fa	f__Bradyrhizobiaceae (UID3695)	47	693	296	230	446	16	1	0	0	70.74	3.35	47.37
12C16O_168h_100_P14_coass_bin.12.fa	p__Actinobacteria (UID1454)	732	200	117	35	153	12	0	0	0	85.01	3.76	8.33
12C16O_168h_100_P14_coass_bin.13.fa	p__Actinobacteria (UID1454)	732	199	116	75	119	5	0	0	0	73.33	3.19	40.00
12C16O_168h_100_P14_coass_bin.14.fa	o__Actinomycetales (UID1697)	387	330	193	35	281	14	0	0	0	90.87	4.74	21.43
12C16O_168h_100_P14_coass_bin.15.fa	k__Bacteria (UID203)	5449	104	58	36	49	16	3	0	0	60.78	8.71	72.00
12C16O_168h_100_P14_coass_bin.16.fa	k__Bacteria (UID1452)	924	158	106	34	123	1	0	0	0	76.26	0.10	100.00
12C16O_168h_100_P14_coass_bin.17.fa	o__Actinomycetales (UID1663)	488	310	185	128	180	2	0	0	0	55.68	1.08	0.00
12C16O_168h_100_P14_coass_bin.18.fa	o__Rhizobiales (UID3654)	92	480	318	218	247	15	0	0	0	56.38	3.01	40.00
12C16O_168h_100_P14_coass_bin.19.fa	p__Actinobacteria (UID1454)	732	196	114	43	137	16	0	0	0	73.26	9.06	31.25
12C16O_168h_100_P14_coass_bin.2.fa	k__Archaea (UID2)	207	145	103	31	112	2	0	0	0	79.45	1.94	50.00
12C16O_168h_100_P14_coass_bin.20.fa	p__Actinobacteria (UID1454)	732	199	116	77	115	7	0	0	0	74.66	5.46	14.29
12C16O_168h_100_P14_coass_bin.21.fa	k__Bacteria (UID1452)	924	160	109	69	84	7	0	0	0	60.06	4.22	42.86
12C16O_168h_100_P14_coass_bin.22.fa	k__Bacteria (UID203)	5449	104	58	60	37	7	0	0	0	50.78	8.62	28.57
12C16O_168h_100_P14_coass_bin.23.fa	c__Alphaproteobacteria (UID3305)	564	345	226	132	198	13	2	0	0	59.89	2.58	68.42
12C16O_168h_100_P14_coass_bin.25.fa	o__Actinomycetales (UID1697)	387	330	193	7	320	3	0	0	0	97.24	0.78	0.00
12C16O_168h_100_P14_coass_bin.26.fa	k__Bacteria (UID203)	5449	104	58	58	44	2	0	0	0	61.69	1.72	50.00
12C16O_168h_100_P14_coass_bin.27.fa	p__Actinobacteria (UID1454)	732	199	116	32	158	9	0	0	0	85.00	5.92	22.22
12C16O_168h_100_P14_coass_bin.28.fa	k__Bacteria (UID1452)	924	160	109	62	96	2	0	0	0	73.90	1.83	50.00
12C16O_168h_100_P14_coass_bin.3.fa	p__Actinobacteria (UID1454)	732	199	116	65	117	17	0	0	0	80.92	8.26	11.76
12C16O_168h_100_P14_coass_bin.30.fa	f__Bradyrhizobiaceae (UID3695)	47	693	296	215	445	31	2	0	0	67.85	5.50	37.84
12C16O_168h_100_P14_coass_bin.31.fa	o__Rhizobiales (UID3642)	107	485	316	246	220	19	0	0	0	50.02	4.40	5.26
12C16O_168h_100_P14_coass_bin.32.fa	p__Actinobacteria (UID1454)	732	199	116	81	114	4	0	0	0	75.59	3.45	0.00
12C16O_168h_100_P14_coass_bin.33.fa	k__Bacteria (UID203)	5449	104	58	73	27	4	0	0	0	48.28	6.03	0.00
12C16O_168h_100_P14_coass_bin.34.fa	k__Bacteria (UID203)	5449	104	58	64	40	0	0	0	0	58.62	0.00	0.00
12C16O_168h_100_P14_coass_bin.35.fa	o__Actinomycetales (UID1697)	387	330	193	119	201	10	0	0	0	66.71	3.97	20.00
12C16O_168h_100_P14_coass_bin.4.fa	k__Archaea (UID2)	207	145	103	14	125	6	0	0	0	90.53	3.14	66.67
12C16O_168h_100_P14_coass_bin.5.fa	k__Bacteria (UID2495)	2993	147	91	26	115	6	0	0	0	82.62	1.98	50.00
12C16O_168h_100_P14_coass_bin.6.fa	k__Bacteria (UID1452)	924	160	109	40	112	8	0	0	0	88.37	5.96	25.00
12C16O_168h_100_P14_coass_bin.7.fa	k__Bacteria (UID1453)	901	171	117	16	148	7	0	0	0	94.55	3.28	57.14
12C16O_168h_100_P14_coass_bin.8.fa	o__Rhizobiales (UID3654)	92	481	319	25	426	30	0	0	0	96.20	7.23	23.33
12C16O_168h_100_P14_coass_bin.9.fa	k__Bacteria (UID2495)	2993	147	91	67	72	8	0	0	0	54.64	6.17	75.00
12C16O_168h_100_P16_coass_bin.1.fa	p__Proteobacteria (UID3880)	1495	261	164	95	159	7	0	0	0	62.52	2.76	28.57
12C16O_168h_100_P16_coass_bin.10.fa	o__Rhizobiales (UID3654)	92	481	319	30	416	34	1	0	0	94.26	7.67	16.22
12C16O_168h_100_P16_coass_bin.12.fa	k__Archaea (UID2)	207	145	103	8	126	11	0	0	0	93.69	9.71	45.45
12C16O_168h_100_P16_coass_bin.13.fa	p__Actinobacteria (UID1454)	732	199	116	71	117	11	0	0	0	66.48	5.53	9.09
12C16O_168h_100_P16_coass_bin.14.fa	k__Archaea (UID2)	207	145	103	10	134	1	0	0	0	91.50	0.97	0.00
12C16O_168h_100_P16_coass_bin.15.fa	k__Bacteria (UID203)	5449	104	58	57	46	1	0	0	0	64.11	1.72	0.00
12C16O_168h_100_P16_coass_bin.16.fa	c__Alphaproteobacteria (UID3305)	564	349	230	159	179	11	0	0	0	54.50	3.18	9.09
12C16O_168h_100_P16_coass_bin.17.fa	f__Rhizobiaceae (UID3591)	50	838	326	104	712	22	0	0	0	89.18	2.78	27.27
12C16O_168h_100_P16_coass_bin.18.fa	o__Rhizobiales (UID3654)	92	480	318	88	370	22	0	0	0	82.95	4.18	54.55
12C16O_168h_100_P16_coass_bin.19.fa	o__Actinomycetales (UID1697)	387	330	193	98	230	2	0	0	0	71.89	0.78	0.00
12C16O_168h_100_P16_coass_bin.2.fa	k__Bacteria (UID2495)	2993	147	91	46	98	2	1	0	0	73.92	4.40	20.00
12C16O_168h_100_P16_coass_bin.20.fa	c__Alphaproteobacteria (UID3305)	564	345	226	177	161	7	0	0	0	52.39	2.88	28.57
12C16O_168h_100_P16_coass_bin.21.fa	p__Actinobacteria (UID1454)	732	199	116	79	117	3	0	0	0	70.72	2.59	0.00
12C16O_168h_100_P16_coass_bin.22.fa	o__Actinomycetales (UID1697)	387	330	193	17	310	3	0	0	0	94.65	0.95	0.00
12C16O_168h_100_P16_coass_bin.23.fa	k__Bacteria (UID1453)	901	171	117	39	127	5	0	0	0	85.38	2.74	0.00
12C16O_168h_100_P16_coass_bin.24.fa	f__Bradyrhizobiaceae (UID3695)	47	693	296	205	466	21	1	0	0	76.86	5.05	41.67
12C16O_168h_100_P16_coass_bin.25.fa	k__Bacteria (UID3187)	2258	188	117	92	72	23	1	0	0	52.90	9.42	3.85
12C16O_168h_100_P16_coass_bin.26.fa	c__Alphaproteobacteria (UID3305)	564	345	226	94	237	14	0	0	0	73.49	4.24	21.43
12C16O_168h_100_P16_coass_bin.27.fa	c__Deltaproteobacteria (UID3216)	83	247	155	40	196	11	0	0	0	86.49	2.49	9.09
12C16O_168h_100_P16_coass_bin.28.fa	k__Bacteria (UID3187)	2258	188	117	59	120	9	0	0	0	84.03	7.69	11.11
12C16O_168h_100_P16_coass_bin.29.fa	k__Bacteria (UID203)	5449	104	58	68	33	3	0	0	0	50.86	4.31	0.00
12C16O_168h_100_P16_coass_bin.3.fa	o__Rhizobiales (UID3642)	107	485	316	135	341	9	0	0	0	71.84	2.12	33.33
12C16O_168h_100_P16_coass_bin.30.fa	k__Bacteria (UID203)	5449	104	58	62	38	4	0	0	0	59.83	5.17	50.00
12C16O_168h_100_P16_coass_bin.31.fa	k__Bacteria (UID2495)	2993	147	91	67	76	4	0	0	0	64.51	4.40	25.00
12C16O_168h_100_P16_coass_bin.32.fa	f__Streptomycetaceae (UID2048)	60	460	233	129	287	43	1	0	0	72.74	9.42	26.09
12C16O_168h_100_P16_coass_bin.33.fa	c__Betaproteobacteria (UID3959)	235	419	211	96	317	6	0	0	0	76.58	0.93	0.00
12C16O_168h_100_P16_coass_bin.34.fa	k__Bacteria (UID2495)	2993	147	91	39	104	4	0	0	0	63.37	2.85	25.00
12C16O_168h_100_P16_coass_bin.35.fa	k__Bacteria (UID1452)	924	160	109	41	110	9	0	0	0	86.48	6.73	11.11
12C16O_168h_100_P16_coass_bin.36.fa	o__Rhizobiales (UID3654)	92	481	319	192	251	36	2	0	0	56.97	5.91	2.38
12C16O_168h_100_P16_coass_bin.37.fa	c__Betaproteobacteria (UID3971)	223	425	211	184	223	18	0	0	0	59.96	5.02	16.67
12C16O_168h_100_P16_coass_bin.38.fa	o__Rhizobiales (UID3642)	107	485	316	251	203	27	4	0	0	51.52	8.09	2.56
12C16O_168h_100_P16_coass_bin.39.fa	c__Alphaproteobacteria (UID3305)	564	345	226	125	196	24	0	0	0	68.34	6.52	29.17
12C16O_168h_100_P16_coass_bin.4.fa	k__Bacteria (UID203)	5449	104	58	55	45	4	0	0	0	72.76	5.17	50.00
12C16O_168h_100_P16_coass_bin.40.fa	k__Bacteria (UID203)	5449	104	58	69	32	3	0	0	0	51.18	4.31	66.67
12C16O_168h_100_P16_coass_bin.5.fa	k__Bacteria (UID1452)	924	160	109	71	78	11	0	0	0	55.04	1.75	36.36
12C16O_168h_100_P16_coass_bin.6.fa	k__Bacteria (UID2495)	2993	147	91	20	119	8	0	0	0	88.06	7.33	50.00
12C16O_168h_100_P16_coass_bin.7.fa	p__Actinobacteria (UID1454)	732	199	116	78	116	5	0	0	0	69.17	2.30	20.00
12C16O_168h_100_P16_coass_bin.8.fa	k__Bacteria (UID203)	5449	104	58	66	38	0	0	0	0	50.99	0.00	0.00
12C16O_168h_100_P16_coass_bin.9.fa	k__Bacteria (UID1452)	924	158	106	1	157	0	0	0	0	99.06	0.00	0.00
12C16O_168h_100_unf_bin.1.fa	c__Alphaproteobacteria (UID3305)	564	345	226	112	230	3	0	0	0	73.65	1.33	33.33
12C16O_168h_100_unf_bin.10.fa	k__Bacteria (UID2495)	2993	147	91	65	73	9	0	0	0	51.04	3.06	11.11
12C16O_168h_100_unf_bin.11.fa	o__Actinomycetales (UID1697)	387	330	193	155	166	9	0	0	0	56.12	2.76	0.00
12C16O_168h_100_unf_bin.12.fa	k__Bacteria (UID3187)	2258	188	117	50	127	11	0	0	0	75.52	8.33	9.09
12C16O_168h_100_unf_bin.13.fa	k__Bacteria (UID1452)	924	160	109	51	101	8	0	0	0	79.20	6.27	0.00
12C16O_168h_100_unf_bin.14.fa	k__Bacteria (UID1452)	924	158	106	1	157	0	0	0	0	99.06	0.00	0.00
12C16O_168h_100_unf_bin.15.fa	k__Bacteria (UID2495)	2993	147	91	76	67	4	0	0	0	60.89	4.40	50.00
12C16O_168h_100_unf_bin.16.fa	k__Bacteria (UID2982)	88	230	148	48	165	17	0	0	0	73.87	8.30	17.65
12C16O_168h_100_unf_bin.17.fa	o__Rhizobiales (UID3642)	107	485	316	47	412	26	0	0	0	89.17	5.70	26.92
12C16O_168h_100_unf_bin.18.fa	k__Bacteria (UID203)	5449	104	58	64	34	6	0	0	0	50.99	6.90	0.00
12C16O_168h_100_unf_bin.19.fa	p__Actinobacteria (UID1454)	732	199	116	35	154	9	1	0	0	83.68	6.18	33.33
12C16O_168h_100_unf_bin.2.fa	c__Alphaproteobacteria (UID3305)	564	345	226	147	196	1	1	0	0	64.74	1.33	25.00
12C16O_168h_100_unf_bin.20.fa	k__Bacteria (UID203)	5449	104	58	67	36	1	0	0	0	54.31	1.72	0.00
12C16O_168h_100_unf_bin.21.fa	o__Rhizobiales (UID3654)	92	481	319	43	400	38	0	0	0	92.49	7.70	31.58
12C16O_168h_100_unf_bin.22.fa	k__Bacteria (UID3187)	2258	188	117	85	86	16	1	0	0	53.64	8.12	31.58
12C16O_168h_100_unf_bin.23.fa	f__Streptomycetaceae (UID2048)	60	460	233	180	236	41	2	1	0	60.20	8.46	15.09
12C16O_168h_100_unf_bin.24.fa	c__Betaproteobacteria (UID3959)	235	419	211	71	339	8	1	0	0	87.34	2.60	9.09
12C16O_168h_100_unf_bin.25.fa	k__Bacteria (UID2495)	2993	147	91	42	91	14	0	0	0	81.10	7.05	78.57
12C16O_168h_100_unf_bin.26.fa	k__Bacteria (UID203)	5449	104	58	64	40	0	0	0	0	53.09	0.00	0.00
12C16O_168h_100_unf_bin.27.fa	k__Bacteria (UID203)	5449	104	58	66	38	0	0	0	0	57.37	0.00	0.00
12C16O_168h_100_unf_bin.28.fa	k__Bacteria (UID1452)	924	160	109	29	129	2	0	0	0	92.24	1.83	0.00
12C16O_168h_100_unf_bin.29.fa	k__Bacteria (UID203)	5449	104	58	60	40	3	1	0	0	55.75	8.62	16.67
12C16O_168h_100_unf_bin.3.fa	k__Bacteria (UID2495)	2993	147	91	34	107	6	0	0	0	83.29	4.95	66.67
12C16O_168h_100_unf_bin.30.fa	p__Proteobacteria (UID3880)	1495	261	164	11	246	4	0	0	0	95.24	1.57	75.00
12C16O_168h_100_unf_bin.31.fa	k__Bacteria (UID1452)	924	160	109	79	70	10	1	0	0	59.65	9.17	15.38
12C16O_168h_100_unf_bin.32.fa	p__Actinobacteria (UID1454)	732	199	116	51	139	7	1	1	0	81.93	8.05	6.25
12C16O_168h_100_unf_bin.33.fa	c__Gammaproteobacteria (UID4202)	67	481	276	135	328	17	1	0	0	68.91	4.16	30.00
12C16O_168h_100_unf_bin.34.fa	o__Actinomycetales (UID1696)	455	315	190	104	189	19	3	0	0	66.78	7.13	0.00
12C16O_168h_100_unf_bin.35.fa	p__Actinobacteria (UID1454)	732	199	116	40	152	7	0	0	0	86.49	4.58	0.00
12C16O_168h_100_unf_bin.36.fa	k__Bacteria (UID203)	5449	104	58	66	38	0	0	0	0	54.31	0.00	0.00
12C16O_168h_100_unf_bin.37.fa	k__Archaea (UID2)	207	145	103	8	130	7	0	0	0	93.20	4.21	71.43
12C16O_168h_100_unf_bin.38.fa	c__Alphaproteobacteria (UID3305)	564	348	229	115	230	3	0	0	0	64.49	0.80	0.00
12C16O_168h_100_unf_bin.39.fa	c__Deltaproteobacteria (UID3216)	83	245	154	76	158	11	0	0	0	73.19	5.14	54.55
12C16O_168h_100_unf_bin.4.fa	k__Archaea (UID2)	207	145	103	14	127	4	0	0	0	90.53	3.24	50.00
12C16O_168h_100_unf_bin.40.fa	f__Bradyrhizobiaceae (UID3695)	47	693	296	194	491	8	0	0	0	76.39	1.39	50.00
12C16O_168h_100_unf_bin.41.fa	p__Actinobacteria (UID1454)	732	196	114	45	142	9	0	0	0	71.14	4.68	44.44
12C16O_168h_100_unf_bin.42.fa	p__Actinobacteria (UID1454)	732	200	117	28	156	16	0	0	0	89.89	9.74	18.75
12C16O_168h_100_unf_bin.43.fa	o__Actinomycetales (UID1697)	387	330	193	6	311	13	0	0	0	97.75	3.58	15.38
12C16O_168h_100_unf_bin.44.fa	o__Actinomycetales (UID1697)	387	330	193	156	164	10	0	0	0	53.64	3.56	10.00
12C16O_168h_100_unf_bin.45.fa	p__Actinobacteria (UID1454)	732	199	116	82	98	19	0	0	0	66.81	7.97	26.32
12C16O_168h_100_unf_bin.46.fa	p__Actinobacteria (UID1454)	732	199	116	103	81	13	2	0	0	52.62	8.69	0.00
12C16O_168h_100_unf_bin.47.fa	k__Bacteria (UID203)	5449	104	58	68	31	5	0	0	0	55.17	8.62	20.00
12C16O_168h_100_unf_bin.48.fa	k__Bacteria (UID203)	5449	104	58	58	39	7	0	0	0	51.07	6.21	28.57
12C16O_168h_100_unf_bin.5.fa	c__Deltaproteobacteria (UID3216)	83	247	155	50	192	5	0	0	0	88.78	3.23	20.00
12C16O_168h_100_unf_bin.6.fa	k__Bacteria (UID1453)	901	171	117	37	132	2	0	0	0	87.94	1.71	0.00
12C16O_168h_100_unf_bin.7.fa	k__Bacteria (UID203)	5449	104	58	60	44	0	0	0	0	65.52	0.00	0.00
12C16O_168h_100_unf_bin.8.fa	p__Actinobacteria (UID1454)	732	199	116	118	70	11	0	0	0	51.09	7.33	18.18
12C16O_168h_100_unf_bin.9.fa	o__Rhizobiales (UID3654)	92	480	318	60	388	32	0	0	0	90.67	6.79	59.38
12C16O_168h_50_P09_coass_bin.1.fa	k__Bacteria (UID2495)	2993	147	91	57	79	11	0	0	0	74.28	8.97	27.27
12C16O_168h_50_P09_coass_bin.10.fa	k__Bacteria (UID1452)	924	161	108	11	140	9	1	0	0	95.16	6.94	0.00
